#钢精加工0-400mm												
E3138	20	99	7	6	3	1	0	2				
E3139	20	99	7	6	3	1	0	2				
E3140	20	99	7	6	3	1	0	2				
E3141	20	99	7	6	3	1	0	2				
E3142	20	99	7	6	3	1	0	2				
E3143	20	99	7	6	3	1	0	2				
E3144	20	99	7	6	3	1	0	2				
E3145	20	99	7	6	3	1	0	2				
E3146	20	99	7	6	3	1	0	2				
E3147	20	99	7	6	3	1	0	2				
E3148	20	99	7	6	3	1	0	2				
E3149	20	99	7	6	3	1	0	2				
E3150	20	99	7	6	3	1	0	2				
#硬质合金粗加工，与硬质合金中加工相同												
E3200	2	19	2	4	3	0	0	2				
E3201	2	19	2	4	3	0	0	2				
E3202	3	19	4	4	3	0	0	2				
E3203	3	39	4	4	3	1	0	2				
E3204	5	39	5	4	3	1	0	2				
E3205	8	59	6	4	3	0	0	2				
E3206	11	79	6	5	3	0	0	2				
E3207	14	89	6	5	3	1	0	2				
E3208	15	89	6	6	3	1	0	2				
E3209	18	99	7	6	3	1	0	2				
E3210	20	99	7	6	3	1	0	2				
E3211	20	99	7	6	3	1	0	2				
E3212	20	99	7	6	3	1	0	2				
E3213	20	99	7	6	3	1	0	2				
E3214	20	99	7	6	3	1	0	2				
E3215	20	99	7	6	3	1	0	2				
E3216	20	99	7	6	3	1	0	2				
E3217	20	99	7	6	3	1	0	2				
E3218	20	99	7	6	3	1	0	2				
E3219	20	99	7	6	3	1	0	2				
E3220	20	99	7	6	3	1	0	2				
E3221	20	99	7	6	3	1	0	2				
E3222	20	99	7	6	3	1	0	2				
E3223	20	99	7	6	3	1	0	2				
E3224	20	99	7	6	3	1	0	2				
E3225	20	99	7	6	3	1	0	2				
E3226	20	99	7	6	3	1	0	2				
E3227	20	99	7	6	3	1	0	2				
E3228	20	99	7	6	3	1	0	2				
E3229	20	99	7	6	3	1	0	2				
E3230	20	99	7	6	3	1	0	2				
E3231	20	99	7	6	3	1	0	2				
E3232	20	99	7	6	3	1	0	2				
E3233	20	99	7	6	3	1	0	2				
E3234	20	99	7	6	3	1	0	2				
E3235	20	99	7	6	3	1	0	2				
E3236	20	99	7	6	3	1	0	2				
E3237	20	99	7	6	3	1	0	2				
E3238	20	99	7	6	3	1	0	2				
E3239	20	99	7	6	3	1	0	2				
E3240	20	99	7	6	3	1	0	2				
E3241	20	99	7	6	3	1	0	2				
E3242	20	99	7	6	3	1	0	2				
E3243	20	99	7	6	3	1	0	2				
E3244	20	99	7	6	3	1	0	2				
E3245	20	99	7	6	3	1	0	2				
E3246	20	99	7	6	3	1	0	2				
E3247	20	99	7	6	3	1	0	2				
E3248	20	99	7	6	3	1	0	2				
E3249	20	99	7	6	3	1	0	2				
